AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG,province,district
4,200208,ต. หนองไผ่แก้ว,Nong Phai Kaeo,2002,อ. บ้านบึง,Ban Bueng,20,จ. ชลบุรี,Chon Buri,13.213,101.24600000000001,ชลบุรี,บ้านบึง
4,710111,ต. เกาะสำโรง,Ko Samrong,7101,อ. เมืองกาญจนบุรี,Mueang Kanchanaburi,71,จ. กาญจนบุรี,Kanchanaburi,13.950999999999999,99.52,กาญจนบุรี,เมืองกาญจนบุรี
4,440901,ต. หนองแสง,Nong Saeng,4409,อ. วาปีปทุม,Wapi Pathum,44,จ. มหาสารคาม,Maha Sarakham,15.829,103.36,มหาสารคาม,วาปีปทุม
4,220705,ต. สะตอน,Saton,2207,อ. สอยดาว,Soi Dao,22,จ. จันทบุรี,Chanthaburi,13.174000000000001,102.37100000000001,จันทบุรี,สอยดาว
4,600509,ต. ด่านช้าง,Dan Chang,6005,อ. บรรพตพิสัย,Banphot Phisai,60,จ. นครสวรรค์,Nakhon Sawan,16.08,99.999,นครสวรรค์,บรรพตพิสัย
4,330702,ต. กู่,Ku,3307,อ. ปรางค์กู่,Prang Ku,33,จ. ศรีสะเกษ,Si Sa Ket,14.853,103.95700000000001,ศรีสะเกษ,ปรางค์กู่
4,810115,ต. ไสไทย,Sai Thai,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.064,98.87200000000001,กระบี่,เมืองกระบี่
4,321015,ต. บ้านชบ,Ban Chop,3210,อ. สังขะ,Sangkha,32,จ. สุรินทร์,Surin,14.618,103.84899999999999,สุรินทร์,สังขะ
4,321505,ต. ศรีสุข,Si Suk,3215,อ. ศรีณรงค์,Si Narong,32,จ. สุรินทร์,Surin,14.738,103.818,สุรินทร์,ศรีณรงค์
4,361503,ต. กะฮาด,Kahat,3615,อ. เนินสง่า,Noen Sa-nga,36,จ. ชัยภูมิ,Chaiyaphum,15.632,102.02600000000001,ชัยภูมิ,เนินสง่า
4,400705,ต. สะอาด,Sa-At,4007,อ. น้ำพอง,Nam Phong,40,จ. ขอนแก่น,Khon Kaen,16.788,102.76799999999999,ขอนแก่น,น้ำพอง
4,810507,ต. เขาใหญ่,Khao Yai,8105,อ. อ่าวลึก,Ao Luek,81,จ. กระบี่,Krabi,8.465,98.719,กระบี่,อ่าวลึก
4,250810,ต. กรอกสมบูรณ์,Krok Sombun,2508,อ. ศรีมหาโพธิ,Si Maha Phot,25,จ. ปราจีนบุรี,Prachin Buri,13.767000000000001,101.66,ปราจีนบุรี,ศรีมหาโพธิ
4,930307,ต. โคกม่วง,Khok Muang,9303,อ. เขาชัยสน,Khao Chaison,93,จ. พัทลุง,Phatthalung,7.388999999999999,100.06700000000001,พัทลุง,เขาชัยสน
4,721002,ต. หนองราชวัตร,Nong Ratchawat,7210,อ. หนองหญ้าไซ,Nong Ya Sai,72,จ. สุพรรณบุรี,Suphan Buri,14.72,99.931,สุพรรณบุรี,หนองหญ้าไซ
4,401902,ต. ดงเมืองแอม,Dong Mueang Am,4019,อ. เขาสวนกวาง,Khao Suan Kwang,40,จ. ขอนแก่น,Khon Kaen,16.862000000000002,102.76700000000001,ขอนแก่น,เขาสวนกวาง
4,430513,ต. บ้านโพธิ์,Ban Pho,4305,อ. โพนพิสัย,Phon Phisai,43,จ. หนองคาย,Nong Khai,17.86,103.291,หนองคาย,โพนพิสัย
4,343304,ต. โคกสะอาด,Khok Sa-At,3433,อ. น้ำขุ่น,Nam Khun,34,จ. อุบลราชธานี,Ubon Ratchathani,14.443,104.848,อุบลราชธานี,น้ำขุ่น
4,460707,ต. หัวนาคำ,Hua Na Kham,4607,อ. ยางตลาด,Yang Talat,46,จ. กาฬสินธุ์,Kalasin,16.392,103.227,กาฬสินธุ์,ยางตลาด
4,471702,ต. นาแก้ว,Na Kaeo,4717,อ. โพนนาแก้ว,Phon Na Kaeo,47,จ. สกลนคร,Sakon Nakhon,17.268,104.23899999999999,สกลนคร,โพนนาแก้ว
4,451502,ต. ชุมพร,Chumphon,4515,อ. เมยวดี,Moei Wadi,45,จ. ร้อยเอ็ด,Roi Et,16.342,104.06700000000001,ร้อยเอ็ด,เมยวดี
4,860502,ต. ทุ่งหลวง,Thung Luang,8605,อ. ละแม,Lamae,86,จ. ชุมพร,Chumphon,9.8,99.065,ชุมพร,ละแม
4,800701,ต. ชะอวด,Cha-Uat,8007,อ. ชะอวด,Cha-uat,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,7.996,100.02,นครศรีธรรมราช,ชะอวด
4,471001,ต. ม่วง,Muang,4710,อ. บ้านม่วง,Ban Muang,47,จ. สกลนคร,Sakon Nakhon,17.858,103.561,สกลนคร,บ้านม่วง
4,400801,ต. โคกสูง,Khok Sung,4008,อ. อุบลรัตน์,Ubolratana,40,จ. ขอนแก่น,Khon Kaen,16.679000000000002,102.676,ขอนแก่น,อุบลรัตน์
4,801101,ต. ท่ายาง,Tha Yang,8011,อ. ทุ่งใหญ่,Thung Yai,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.305,99.346,นครศรีธรรมราช,ทุ่งใหญ่
4,250210,ต. บ่อทอง,Bo Thong,2502,อ. กบินทร์บุรี,Kabin Buri,25,จ. ปราจีนบุรี,Prachin Buri,13.935,101.881,ปราจีนบุรี,กบินทร์บุรี
4,410907,ต. ตาดทอง,Tat Thong,4109,อ. ศรีธาตุ,Si That,41,จ. อุดรธานี,Udon Thani,17.067,103.155,อุดรธานี,ศรีธาตุ
4,760805,ต. พุสวรรค์,Phu Sawan,7608,อ. แก่งกระจาน,Kaeng Krachan,76,จ. เพชรบุรี,Phetchaburi,12.997,99.743,เพชรบุรี,แก่งกระจาน
4,500109,ต. สุเทพ,,5001,อ. เมืองเชียงใหม่,Mueang Chiang Mai,50,จ. เชียงใหม่,Chiang Mai,18.768,98.921,เชียงใหม่,เมืองเชียงใหม่
4,210804,ต. มะขามคู่,Makham Khu,2108,อ. นิคมพัฒนา,Nikhom Phatthana,21,จ. ระยอง,Rayong,12.847000000000001,101.101,ระยอง,นิคมพัฒนา
4,400704,ต. บัวใหญ่,Bua Yai,4007,อ. น้ำพอง,Nam Phong,40,จ. ขอนแก่น,Khon Kaen,16.632,102.95100000000001,ขอนแก่น,น้ำพอง
4,320507,ต. หนองใหญ่,Nong Yai,3205,อ. ปราสาท,Prasat,32,จ. สุรินทร์,Surin,14.552,103.462,สุรินทร์,ปราสาท
4,160704,ต. หนองผักแว่น,Nong Phak Waen,1607,อ. ท่าหลวง,Tha Luang,16,จ. ลพบุรี,Lop Buri,15.119000000000002,101.21600000000001,ลพบุรี,ท่าหลวง
4,810506,ต. อ่าวลึกเหนือ,Ao Luek Nuea,8105,อ. อ่าวลึก,Ao Luek,81,จ. กระบี่,Krabi,8.399,98.825,กระบี่,อ่าวลึก
4,341105,ต. ขามเปี้ย,Kham Pia,3411,อ. ตระการพืชผล,Trakan Phuet Phon,34,จ. อุบลราชธานี,Ubon Ratchathani,15.542,104.934,อุบลราชธานี,ตระการพืชผล
4,320114,ต. เฉนียง,Chaniang,3201,อ. เมืองสุรินทร์,Mueang Surin,32,จ. สุรินทร์,Surin,14.796,103.477,สุรินทร์,เมืองสุรินทร์
4,410111,ต. นาข่า,,4101,อ. เมืองอุดรธานี,Mueang Udon Thani,41,จ. อุดรธานี,Udon Thani,17.54,102.84899999999999,อุดรธานี,เมืองอุดรธานี
4,801704,ต. บ้านนิคม,Ban Nikhom,8017,อ. บางขัน,Bang Khan,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,7.933,99.507,นครศรีธรรมราช,บางขัน
4,320107,ต. ตาอ็อง,Ta-Ong,3201,อ. เมืองสุรินทร์,Mueang Surin,32,จ. สุรินทร์,Surin,14.748,103.617,สุรินทร์,เมืองสุรินทร์
4,521006,ต. น้ำโจ้,Nam Cho,5210,อ. แม่ทะ,Mae Tha,52,จ. ลำปาง,Lampang,18.17,99.46,ลำปาง,แม่ทะ
4,310403,ต. สะเดา,Sadao,3104,อ. นางรอง,Nang Rong,31,จ. บุรีรัมย์,Buri Ram,14.577,102.77,บุรีรัมย์,นางรอง
4,220307,ต. เขาบายศรี,Khao Baisi,2203,อ. ท่าใหม่,Tha Mai,22,จ. จันทบุรี,Chanthaburi,12.74,102.061,จันทบุรี,ท่าใหม่
4,401706,ต. นาข่า,Nakha,4017,อ. มัญจาคีรี,Mancha Khiri,40,จ. ขอนแก่น,Khon Kaen,16.183,102.5,ขอนแก่น,มัญจาคีรี
4,471211,ต. บงใต้,Bong Tai,4712,อ. สว่างแดนดิน,Sawang Daen Din,47,จ. สกลนคร,Sakon Nakhon,17.422,103.32700000000001,สกลนคร,สว่างแดนดิน
4,650907,ต. วังยาง,Wang Yang,6509,อ. เนินมะปราง,Noen Maprang,65,จ. พิษณุโลก,Phitsanulok,16.457,100.741,พิษณุโลก,เนินมะปราง
4,380409,ต. โสกก่าม,,3804,อ. เซกา,Seka,38,จ. บึงกาฬ,Bueng Kan,18.075,104.015,บึงกาฬ,เซกา
4,660504,ต. เนินมะกอก,Noen Makok,6605,อ. บางมูลนาก,Bang Mun Nak,66,จ. พิจิตร,Phichit,15.991,100.36200000000001,พิจิตร,บางมูลนาก
4,920119,ต. นาท่ามเหนือ,Na Tham Nuea,9201,อ. เมืองตรัง,Mueang Trang,92,จ. ตรัง,Trang,7.652,99.613,ตรัง,เมืองตรัง
4,610610,ต. หูช้าง,Hu Chang,6106,อ. บ้านไร่,Ban Rai,61,จ. อุทัยธานี,Uthai Thani,15.142000000000001,99.681,อุทัยธานี,บ้านไร่
4,200302,ต. คลองพลู,Khlong Phlu,2003,อ. หนองใหญ่,Nong Yai,20,จ. ชลบุรี,Chon Buri,13.115,101.476,ชลบุรี,หนองใหญ่
4,840808,ต. ย่านยาว,Yan Yao,8408,อ. คีรีรัฐนิคม,Khiri Rat Nikhom,84,จ. สุราษฎร์ธานี,Surat Thani,8.992,98.977,สุราษฎร์ธานี,คีรีรัฐนิคม
4,451303,ต. ศรีสว่าง,Si Sawang,4513,อ. โพนทราย,Phon Sai,45,จ. ร้อยเอ็ด,Roi Et,15.533,103.868,ร้อยเอ็ด,โพนทราย
4,310706,ต. จรเข้มาก,Chorakhe Mak,3107,อ. ประโคนชัย,Prakhon Chai,31,จ. บุรีรัมย์,Buri Ram,14.5,102.98899999999999,บุรีรัมย์,ประโคนชัย
4,910505,ต. น้ำผุด,Nam Phut,9105,อ. ละงู,La-ngu,91,จ. สตูล,Satun,6.973,99.85,สตูล,ละงู
4,721005,ต. หนองขาม,Nong Kham,7210,อ. หนองหญ้าไซ,Nong Ya Sai,72,จ. สุพรรณบุรี,Suphan Buri,14.796,99.693,สุพรรณบุรี,หนองหญ้าไซ
4,521010,ต. วังเงิน,Wang Ngoen,5210,อ. แม่ทะ,Mae Tha,52,จ. ลำปาง,Lampang,18.09,99.61399999999999,ลำปาง,แม่ทะ
4,540707,ต. แม่เกิ๋ง,Mae Koeng,5407,อ. วังชิ้น,Wang Chin,54,จ. แพร่,Phrae,17.945,99.556,แพร่,วังชิ้น
4,610302,ต. หนองหลวง,Nong Luang,6103,อ. สว่างอารมณ์,Sawang Arom,61,จ. อุทัยธานี,Uthai Thani,15.622,99.9,อุทัยธานี,สว่างอารมณ์
4,820302,ต. ท่านา,Tha Na,8203,อ. กะปง,Kapong,82,จ. พังงา,Phang-nga,8.713,98.419,พังงา,กะปง
4,640509,ต. ดงคู่,Dong Khu,6405,อ. ศรีสัชนาลัย,Si Satchanalai,64,จ. สุโขทัย,Sukhothai,17.547,99.899,สุโขทัย,ศรีสัชนาลัย
4,461302,ต. หนองแวง,Nong Waeng,4613,อ. สมเด็จ,Somdet,46,จ. กาฬสินธุ์,Kalasin,16.66,103.69,กาฬสินธุ์,สมเด็จ
4,530304,ต. จริม,Charim,5303,อ. ท่าปลา,Tha Pla,53,จ. อุตรดิตถ์,Uttaradit,17.834,100.353,อุตรดิตถ์,ท่าปลา
4,341407,ต. ยางสักกระโพหลุ่ม,Yang Sak Krapho Lum,3414,อ. ม่วงสามสิบ,Muang Sam Sip,34,จ. อุบลราชธานี,Ubon Ratchathani,15.449000000000002,104.811,อุบลราชธานี,ม่วงสามสิบ
4,810302,ต. เกาะลันตาน้อย,Ko Lanta Noi,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,7.64,99.084,กระบี่,เกาะลันตา
4,320113,ต. สวาย,Sawat,3201,อ. เมืองสุรินทร์,Mueang Surin,32,จ. สุรินทร์,Surin,14.793,103.337,สุรินทร์,เมืองสุรินทร์
4,160305,ต. ห้วยโป่ง,Huai Pong,1603,อ. โคกสำโรง,Khok Samrong,16,จ. ลพบุรี,Lop Buri,14.981,100.677,ลพบุรี,โคกสำโรง
4,230113,ต. ชำราก,Cham Rak,2301,อ. เมืองตราด,Mueang Trat,23,จ. ตราด,Trat,12.194,102.677,ตราด,เมืองตราด
4,402202,ต. โพธิ์ไชย,Pho Chai,4022,อ. โคกโพธิ์ไชย,Khok Pho Chai,40,จ. ขอนแก่น,Khon Kaen,16.027,102.399,ขอนแก่น,โคกโพธิ์ไชย
4,841504,ต. ทุ่งหลวง,Thung Luang,8415,อ. เวียงสระ,Wiang Sa,84,จ. สุราษฎร์ธานี,Surat Thani,8.592,99.29799999999999,สุราษฎร์ธานี,เวียงสระ
4,960605,ต. บาตง,Batong,9606,อ. รือเสาะ,Rueso,96,จ. นราธิวาส,Narathiwat,6.336,101.445,นราธิวาส,รือเสาะ
4,411707,ต. จำปาโมง,Champa Mok,4117,อ. บ้านผือ,Ban Phue,41,จ. อุดรธานี,Udon Thani,17.613,102.376,อุดรธานี,บ้านผือ
4,730203,ต. ทุ่งลูกนก,Thung Luk Nok,7302,อ. กำแพงแสน,Kamphaeng Saen,73,จ. นครปฐม,Nakhon Pathom,14.055,99.905,นครปฐม,กำแพงแสน
4,900603,ต. เปียน,Pian,9006,อ. สะบ้าย้อย,Saba Yoi,90,จ. สงขลา,Songkhla,6.6339999999999995,101.00299999999999,สงขลา,สะบ้าย้อย
4,841709,ต. บางงอน,Bang Ngon,8417,อ. พุนพิน,Phunphin,84,จ. สุราษฎร์ธานี,Surat Thani,9.116,99.06,สุราษฎร์ธานี,พุนพิน
4,400711,ต. พังทุย,Phang Thui,4007,อ. น้ำพอง,Nam Phong,40,จ. ขอนแก่น,Khon Kaen,16.774,102.928,ขอนแก่น,น้ำพอง
4,410505,ต. หนองกุงศรี,Nong Kung Si,4105,อ. โนนสะอาด,Non Sa-at,41,จ. อุดรธานี,Udon Thani,17.048,102.772,อุดรธานี,โนนสะอาด
4,521206,ต. แม่สัน,Mae San,5212,อ. ห้างฉัตร,Hang Chat,52,จ. ลำปาง,Lampang,18.291,99.273,ลำปาง,ห้างฉัตร
4,440109,ต. ท่าสองคอน,,4401,อ. เมืองมหาสารคาม,Mueang Maha Sarakham,44,จ. มหาสารคาม,Maha Sarakham,16.163,103.15,มหาสารคาม,เมืองมหาสารคาม
4,160801,ต. สระโบสถ์,Sa Bot,1608,อ. สระโบสถ์,Sa Bot,16,จ. ลพบุรี,Lop Buri,15.224,100.846,ลพบุรี,สระโบสถ์
4,340906,ต. บุเปือย,Bu Pueai,3409,อ. น้ำยืน,Nam Yuen,34,จ. อุบลราชธานี,Ubon Ratchathani,14.538,105.056,อุบลราชธานี,น้ำยืน
4,450202,ต. เมืองบัว,Mueang Bua,4502,อ. เกษตรวิสัย,Kaset Wisai,45,จ. ร้อยเอ็ด,Roi Et,15.593,103.595,ร้อยเอ็ด,เกษตรวิสัย
4,160904,ต. วังทอง,Wang Thong,1609,อ. โคกเจริญ,Khok Charoen,16,จ. ลพบุรี,Lop Buri,15.469000000000001,100.811,ลพบุรี,โคกเจริญ
4,801904,ต. ทุ่งโพธิ์,Thung Pho,8019,อ. จุฬาภรณ์,Chulabhorn,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.109,99.829,นครศรีธรรมราช,จุฬาภรณ์
4,390213,ต. กุดแห่,Kut Hae,3902,อ. นากลาง,Na Klang,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,17.391,102.149,หนองบัวลำภู,นากลาง
4,461604,ต. บ่อแก้ว,Bo Kaeo,4616,อ. นาคู,Na Khu,46,จ. กาฬสินธุ์,Kalasin,16.791,103.994,กาฬสินธุ์,นาคู
4,230402,ต. ช้างทูน,Chang Thun,2304,อ. บ่อไร่,Bo Rai,23,จ. ตราด,Trat,12.585,102.469,ตราด,บ่อไร่
4,610303,ต. พลวงสองนาง,Phluang Song Nang,6103,อ. สว่างอารมณ์,Sawang Arom,61,จ. อุทัยธานี,Uthai Thani,15.55,99.779,อุทัยธานี,สว่างอารมณ์
4,670508,ต. พุขาม,Phu Kham,6705,อ. วิเชียรบุรี,Wichian Buri,67,จ. เพชรบูรณ์,Phetchabun,15.529000000000002,101.044,เพชรบูรณ์,วิเชียรบุรี
4,330402,ต. กุดเสลา,Kut Salao,3304,อ. กันทรลักษ์,Kantharalak,33,จ. ศรีสะเกษ,Si Sa Ket,14.679,104.833,ศรีสะเกษ,กันทรลักษ์
4,301208,ต. โนนทองหลาง,Non Thong Lang,3012,อ. บัวใหญ่,Bua Yai,30,จ. นครราชสีมา,Nakhon Ratchasima,15.522,102.374,นครราชสีมา,บัวใหญ่
4,860804,ต. ช่องไม้แก้ว,Chong Mai Kaeo,8608,อ. ทุ่งตะโก,Thung Tako,86,จ. ชุมพร,Chumphon,10.117,99.024,ชุมพร,ทุ่งตะโก
4,490112,ต. ดงมอน,Dong Mon,4901,อ. เมืองมุกดาหาร,Mueang Mukdahan,49,จ. มุกดาหาร,Mukdahan,16.687,104.5,มุกดาหาร,เมืองมุกดาหาร
4,471008,ต. หนองกวั่ง,Nong Kwang,4710,อ. บ้านม่วง,Ban Muang,47,จ. สกลนคร,Sakon Nakhon,17.796,103.48700000000001,สกลนคร,บ้านม่วง
4,530703,ต. ไร่อ้อย,Rai Oi,5307,อ. พิชัย,Phichai,53,จ. อุตรดิตถ์,Uttaradit,17.358,100.027,อุตรดิตถ์,พิชัย
4,450205,ต. ดงครั่งใหญ่,Dong Khrang Yai,4502,อ. เกษตรวิสัย,Kaset Wisai,45,จ. ร้อยเอ็ด,Roi Et,15.487,103.53399999999999,ร้อยเอ็ด,เกษตรวิสัย
4,620206,ต. พานทอง,Phan Thong,6202,อ. ไทรงาม,Sai Ngam,62,จ. กำแพงเพชร,Kamphaeng Phet,16.384,99.833,กำแพงเพชร,ไทรงาม
4,802303,ต. สวนหลวง,Suan Luang,8023,อ. เฉลิมพระเกียรติ,Chaloem Phra Kiet,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.139,100.037,นครศรีธรรมราช,เฉลิมพระเกียรติ
4,481002,ต. นาหัวบ่อ,Na Hua Bo,4810,อ. โพนสวรรค์,Phon Sawan,48,จ. นครพนม,Nakhon Phanom,17.482,104.368,นครพนม,โพนสวรรค์
4,570602,ต. ป่าแงะ,Pa Ngae,5706,อ. ป่าแดด,Pa Daet,57,จ. เชียงราย,Chiang Rai,19.579,99.93299999999999,เชียงราย,ป่าแดด
4,860711,ต. เขาค่าย,Khao Khai,8607,อ. สวี,Sawi,86,จ. ชุมพร,Chumphon,10.104,98.891,ชุมพร,สวี
4,530704,ต. ท่าสัก,Tha Sak,5307,อ. พิชัย,Phichai,53,จ. อุตรดิตถ์,Uttaradit,17.379,100.178,อุตรดิตถ์,พิชัย
4,620107,ต. ลานดอกไม้,Lan Dokmai,6201,อ. เมืองกำแพงเพชร,Mueang Kamphaeng Phet,62,จ. กำแพงเพชร,Kamphaeng Phet,16.634,99.44,กำแพงเพชร,เมืองกำแพงเพชร
4,411005,ต. คำโคกสูง,Kham Khok Sung,4110,อ. วังสามหมอ,Wang Sam Mo,41,จ. อุดรธานี,Udon Thani,16.882,103.426,อุดรธานี,วังสามหมอ
4,601501,ต. ชุมตาบง,Chum Ta Bong,6015,อ. ชุมตาบง,Chum Ta Bong,60,จ. นครสวรรค์,Nakhon Sawan,15.627,99.572,นครสวรรค์,ชุมตาบง
4,620106,ต. ทรงธรรม,Songtham,6201,อ. เมืองกำแพงเพชร,Mueang Kamphaeng Phet,62,จ. กำแพงเพชร,Kamphaeng Phet,16.53,99.454,กำแพงเพชร,เมืองกำแพงเพชร
4,571801,ต. ปงน้อย,Pong Noi,5718,อ. ดอยหลวง,Doi Luang,57,จ. เชียงราย,Chiang Rai,20.104,100.068,เชียงราย,ดอยหลวง
4,620117,ต. คลองแม่ลาย,Khlong Mae Lai,6201,อ. เมืองกำแพงเพชร,Mueang Kamphaeng Phet,62,จ. กำแพงเพชร,Kamphaeng Phet,16.375,99.41,กำแพงเพชร,เมืองกำแพงเพชร
4,571103,ต. บ้านโป่ง,Ban Pong,5711,อ. เวียงป่าเป้า,Wiang Pa Pao,57,จ. เชียงราย,Chiang Rai,19.302,99.459,เชียงราย,เวียงป่าเป้า
4,521004,ต. บ้านกิ่ว,Ban Kio,5210,อ. แม่ทะ,Mae Tha,52,จ. ลำปาง,Lampang,18.089000000000002,99.491,ลำปาง,แม่ทะ
4,860404,ต. นาขา,Nakha,8604,อ. หลังสวน,Lang Suan,86,จ. ชุมพร,Chumphon,10.009,99.081,ชุมพร,หลังสวน
4,420706,ต. สานตม,Santom,4207,อ. ภูเรือ,Phu Ruea,42,จ. เลย,Loei,17.46,101.48200000000001,เลย,ภูเรือ
4,920705,ต. วังมะปรางเหนือ,Wang Maprang Nuea,9207,อ. วังวิเศษ,Wang Wiset,92,จ. ตรัง,Trang,7.746,99.398,ตรัง,วังวิเศษ
4,560205,ต. ทุ่งรวงทอง,Thung Ruang Thong,5602,อ. จุน,Chun,56,จ. พะเยา,Phayao,19.436,100.166,พะเยา,จุน
4,490305,ต. บ้านบาก,Ban Bak,4903,อ. ดอนตาล,Don Tan,49,จ. มุกดาหาร,Mukdahan,16.232,104.852,มุกดาหาร,ดอนตาล
4,950201,ต. เบตง,Betong,9502,อ. เบตง,Betong,95,จ. ยะลา,Yala,5.803,101.009,ยะลา,เบตง
4,341107,ต. โคกจาน,Khok Chan,3411,อ. ตระการพืชผล,Trakan Phuet Phon,34,จ. อุบลราชธานี,Ubon Ratchathani,15.507,105.1,อุบลราชธานี,ตระการพืชผล
4,350904,ต. คำเตย,Kham Toei,3509,อ. ไทยเจริญ,Thai Charoen,35,จ. ยโสธร,Yasothon,16.1,104.38799999999999,ยโสธร,ไทยเจริญ
4,571702,ต. ดงมหาวัน,Dong Mahawan,5717,อ. เวียงเชียงรุ้ง,Wiang Chiang Rung,57,จ. เชียงราย,Chiang Rai,20.041,100.006,เชียงราย,เวียงเชียงรุ้ง
4,471101,ต. อากาศ,Akat,4711,อ. อากาศอำนวย,Akat Amnuai,47,จ. สกลนคร,Sakon Nakhon,17.572,104.01299999999999,สกลนคร,อากาศอำนวย
4,340418,ต. หนองเหล่า,Nong Lao,3404,อ. เขื่องใน,Khueang Nai,34,จ. อุบลราชธานี,Ubon Ratchathani,15.453,104.59200000000001,อุบลราชธานี,เขื่องใน
4,311402,ต. ห้วยหิน,Huai Hin,3114,อ. หนองหงส์,Nong Hong,31,จ. บุรีรัมย์,Buri Ram,14.870999999999999,102.594,บุรีรัมย์,หนองหงส์
4,660901,ต. สากเหล็ก,Sak Lek,6609,อ. สากเหล็ก,Sak Lek,66,จ. พิจิตร,Phichit,16.486,100.461,พิจิตร,สากเหล็ก
4,471703,ต. นาตงวัฒนา,Na Tong Watthana,4717,อ. โพนนาแก้ว,Phon Na Kaeo,47,จ. สกลนคร,Sakon Nakhon,17.242,104.34100000000001,สกลนคร,โพนนาแก้ว
4,480202,ต. หนองฮี,Nong Hi,4802,อ. ปลาปาก,Pla Pak,48,จ. นครพนม,Nakhon Phanom,17.128,104.587,นครพนม,ปลาปาก
4,620102,ต. ไตรตรึงษ์,Trai Trueng,6201,อ. เมืองกำแพงเพชร,Mueang Kamphaeng Phet,62,จ. กำแพงเพชร,Kamphaeng Phet,16.328,99.553,กำแพงเพชร,เมืองกำแพงเพชร
4,721003,ต. หนองโพธิ์,Nong Pho,7210,อ. หนองหญ้าไซ,Nong Ya Sai,72,จ. สุพรรณบุรี,Suphan Buri,14.831,99.919,สุพรรณบุรี,หนองหญ้าไซ
4,480206,ต. มหาชัย,Mahachai,4802,อ. ปลาปาก,Pla Pak,48,จ. นครพนม,Nakhon Phanom,17.247,104.492,นครพนม,ปลาปาก
4,310401,ต. นางรอง,Nang Rong,3104,อ. นางรอง,Nang Rong,31,จ. บุรีรัมย์,Buri Ram,14.673,102.806,บุรีรัมย์,นางรอง
4,801214,ต. ปากพนังฝั่งตะวันออก,Pak Phanang Fang Tawan Ok,8012,อ. ปากพนัง,Pak Phanang,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.397,100.2,นครศรีธรรมราช,ปากพนัง
4,711002,ต. หนองโสน,Nong Sano,7110,อ. เลาขวัญ,Lao Khwan,71,จ. กาญจนบุรี,Kanchanaburi,14.648,99.758,กาญจนบุรี,เลาขวัญ
4,460505,ต. เหล่าไฮงาม,Lao Hai Ngam,4605,อ. กุฉินารายณ์,Kuchinarai,46,จ. กาฬสินธุ์,Kalasin,16.471,104.171,กาฬสินธุ์,กุฉินารายณ์
4,841503,ต. คลองฉนวน,Khlong Chanuan,8415,อ. เวียงสระ,Wiang Sa,84,จ. สุราษฎร์ธานี,Surat Thani,8.517000000000001,99.321,สุราษฎร์ธานี,เวียงสระ
4,501103,ต. ป่าตุ้ม,Pa Tum,5011,อ. พร้าว,Phrao,50,จ. เชียงใหม่,Chiang Mai,19.37,99.266,เชียงใหม่,พร้าว
4,320303,ต. พรมเทพ,Phrom Thep,3203,อ. ท่าตูม,Tha Tum,32,จ. สุรินทร์,Surin,15.350999999999999,103.62200000000001,สุรินทร์,ท่าตูม
4,820406,ต. โคกกลอย,Khok Kloi,8204,อ. ตะกั่วทุ่ง,Takua Thung,82,จ. พังงา,Phang-nga,8.252,98.306,พังงา,ตะกั่วทุ่ง
4,341409,ต. หนองเหล่า,Nong Lao,3414,อ. ม่วงสามสิบ,Muang Sam Sip,34,จ. อุบลราชธานี,Ubon Ratchathani,15.443,104.679,อุบลราชธานี,ม่วงสามสิบ
4,620410,ต. โค้งไผ่,Khong Phai,6204,อ. ขาณุวรลักษบุรี,Khanu Woralaksaburi,62,จ. กำแพงเพชร,Kamphaeng Phet,16.108,99.65700000000001,กำแพงเพชร,ขาณุวรลักษบุรี
4,810701,ต. ลำทับ,Lam Thap,8107,อ. ลำทับ,Lam Thap,81,จ. กระบี่,Krabi,7.96,99.348,กระบี่,ลำทับ
4,320104,ต. นาดี,Na Di,3201,อ. เมืองสุรินทร์,Mueang Surin,32,จ. สุรินทร์,Surin,15.024000000000001,103.52799999999999,สุรินทร์,เมืองสุรินทร์
4,180501,ต. แพรกศรีราชา,Phraek Si Racha,1805,อ. สรรคบุรี,Sankhaburi,18,จ. ชัยนาท,Chai Nat,15.062000000000001,100.10700000000001,ชัยนาท,สรรคบุรี
4,390304,ต. กุดดู่,Kut Du,3903,อ. โนนสัง,Non Sang,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,16.971,102.65,หนองบัวลำภู,โนนสัง
4,920802,ต. ช่อง,Chong,9208,อ. นาโยง,Na Yong,92,จ. ตรัง,Trang,7.546,99.79299999999999,ตรัง,นาโยง
4,460903,ต. นามะเขือ,Na Makhuea,4609,อ. สหัสขันธ์,Sahatsakhan,46,จ. กาฬสินธุ์,Kalasin,16.678,103.63799999999999,กาฬสินธุ์,สหัสขันธ์
